Pair_ID,Trajectory_1,Trajectory_2,Common_Length_m,K_Skip,K_Overlap,K_Total,Signed_Mean_Unit_Spacing_Error,Skip_Overlap_Difference,Identity_Error,Trajectory_1_E_Folding_m,Trajectory_1_Integral_Scale_m,Trajectory_1_Skewness,Trajectory_1_Excess_Kurtosis,Trajectory_2_E_Folding_m,Trajectory_2_Integral_Scale_m,Trajectory_2_Skewness,Trajectory_2_Excess_Kurtosis,Absolute_Integral_Scale_Difference_m,Absolute_E_Folding_Difference_m,Absolute_Skewness_Difference,Absolute_Excess_Kurtosis_Difference
PAIR_071,C02_P1,C11_P1,271.6,0.5417096427180942,0.51872507859582,1.0604347213139138,0.022984564122274165,0.02298456412227423,4.440892098500626e-16,21.6,17.8504915637117,-0.9132270563780546,0.8671489327109643,6.4,5.522465209787678,-0.2871785157788312,-0.1336104833641185,12.32802635392402,15.200000000000001,0.6260485405992233,1.0007594160750828
PAIR_072,C02_P1,C11_P3,272.0,0.3364825444306454,0.3175292991446903,0.6540118435753357,0.01895324528595508,0.0189532452859551,0.0,21.6,17.8504915637117,-0.9132270563780546,0.8671489327109643,18.4,15.913468672022562,-0.4208580503338558,-0.3358837517349125,1.9370228916891374,3.200000000000003,0.49236900604419875,1.2030326844458767
PAIR_073,C02_P1,C12_P1,274.6,0.42453071838917755,0.4233132084895801,0.8478439268787576,0.0012175098995974589,0.0012175098995974576,0.0,21.6,17.8504915637117,-0.9132270563780546,0.8671489327109643,41.2,32.7799241782221,-0.242299645561289,-0.5405839470219056,14.929432614510404,19.6,0.6709274108167655,1.4077328797328699
PAIR_074,C02_P1,C12_P3,274.6,0.6192968016138658,0.6189341189444892,1.2382309205583553,0.00036268266937650645,0.00036268266937655724,2.220446049250313e-16,21.6,17.8504915637117,-0.9132270563780546,0.8671489327109643,16.8,13.612856105086433,-0.2456633712033578,-0.5813479143446298,4.237635458625267,4.800000000000001,0.6675636851746968,1.4484968470555941
PAIR_075,C02_P1,C13_P1,274.40000000000003,0.46378010833060546,0.46323512075431716,0.9270152290849226,0.0005449875762882718,0.0005449875762882916,0.0,21.6,17.8504915637117,-0.9132270563780546,0.8671489327109643,11.2,10.08242476496059,-0.3829177362862536,-0.0189544463205986,7.768066798751109,10.400000000000002,0.530309320091801,0.8861033790315629
PAIR_076,C02_P1,C13_P3,274.6,0.47604505021953203,0.47567738953398264,0.9517224397535147,0.00036766068554929194,0.0003676606855493869,0.0,21.6,17.8504915637117,-0.9132270563780546,0.8671489327109643,31.0,23.720512880011427,0.540599905184819,0.2060869879268265,5.870021316299727,9.399999999999999,1.4538269615628736,0.6610619447841377
PAIR_077,C02_P1,C14_P1,274.6,0.5743823522697341,0.5730771934885013,1.1474595457582353,0.0013051587812327944,0.0013051587812328291,2.220446049250313e-16,21.6,17.8504915637117,-0.9132270563780546,0.8671489327109643,6.800000000000001,11.270433591597858,0.2021638256941889,-0.045111164156665,6.580057972113842,14.8,1.1153908820722434,0.9122600968676293
PAIR_078,C02_P1,C14_P3,274.40000000000003,0.6404439319297934,0.6398307486779695,1.280274680607763,0.0006131832518239691,0.0006131832518239122,0.0,21.6,17.8504915637117,-0.9132270563780546,0.8671489327109643,5.2,9.379346353417676,-0.2710026256991154,-0.0030550817914076,8.471145210294024,16.400000000000002,0.6422244306789392,0.8702040145023718
PAIR_079,C02_P3,C03_P1,274.6,0.5129476700631287,0.5126989410554963,1.025646611118625,0.00024872900763233253,0.0002487290076323978,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,6.552526213599624,5.799999999999997,0.8997633991629763,0.45344369838781695
PAIR_080,C02_P3,C03_P3,274.6,0.8510061976014348,0.8498288624585065,1.7008350600599411,0.0011773351429283261,0.001177335142928282,2.220446049250313e-16,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,4.367146506351698,3.0,0.3815532294690655,0.6892289042827695
PAIR_081,C02_P3,C04_P1,274.6,0.906813086487041,0.9061680290714357,1.8129811155584765,0.0006450574156052473,0.0006450574156052769,2.220446049250313e-16,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,38.8,31.7690014004025,0.5429609892428743,-1.2651321476000783,0.4422570616051722,0.7999999999999972,0.9767694034487404,0.19021348660364135
PAIR_082,C02_P3,C04_P3,274.6,0.5860639425575817,0.5840588973482468,1.1701228399058283,0.0020050452093348012,0.002005045209334866,2.220446049250313e-16,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,13.0,16.52683851621324,-2.865758424412882,9.458655473657435,14.79990582258409,25.0,2.431950010207016,10.914001107861155
PAIR_083,C02_P3,C05_P1,274.6,0.7502253892164759,0.7497331834738893,1.4999585726903653,0.0004922057425866208,0.0004922057425865711,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,42.6,34.68691617598624,-0.6228101481585432,-0.775297699296114,3.3601718371889113,4.600000000000001,0.189001733952677,0.6800479349076056
PAIR_084,C02_P3,C05_P3,274.6,0.5218530845585507,0.5218606120326562,1.0437136965912068,-7.527474105475452e-06,7.5274741054842664e-06,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,25.200000000000003,27.68948238588642,0.5035448259256654,-0.2312441373528706,3.637261952910908,12.799999999999997,0.9373532401315317,1.224101496850849
PAIR_085,C02_P3,C06_P1,274.6,0.6126598845828104,0.6123378216186999,1.2249977062015103,0.00032206296411036795,0.0003220629641105255,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,13.2,11.262902816490314,-0.635977440877002,0.5787995669611563,20.063841522307015,24.8,0.20216902667113584,2.034145201164876
PAIR_086,C02_P3,C06_P3,274.6,0.6502497347515084,0.6480521337720883,1.2983018685235967,0.0021976009794199714,0.0021976009794201223,2.220446049250313e-16,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,9.6,10.635109379037832,-3.4914778328284672,12.691193603637164,20.691634959759497,28.4,3.057669418622601,14.146539237840884
PAIR_087,C02_P3,C07_P1,274.6,0.6595993535594948,0.6583474558989425,1.3179468094584372,0.001251897660552252,0.0012518976605523369,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,49.8,37.58662227262414,-0.2600865881882627,-0.8753203793931483,6.259877933826811,11.799999999999997,0.1737218260176035,0.5800252548105713
PAIR_088,C02_P3,C07_P3,274.6,0.49957185158201883,0.49872227853248374,0.9982941301145025,0.0008495730495351013,0.0008495730495350906,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,15.6,12.815269433811183,-2.0666673939712457,4.039239853097321,18.511474904986144,22.4,1.6328589797653794,5.494585487301041
PAIR_089,C02_P3,C08_P1,274.6,0.687461439528523,0.6867457190112367,1.3742071585397597,0.0007157205172862263,0.0007157205172863002,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,55.0,43.64177917237282,0.4474869847156655,-1.5132456321012109,12.315034833575492,17.0,0.8812953989215317,0.05789999789749123
PAIR_090,C02_P3,C08_P3,274.6,0.5432527440705429,0.5426634003559957,1.0859161444265386,0.0005893437145472508,0.0005893437145472191,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,58.0,45.85047296627704,-0.4222655496919911,-1.1309064867678158,14.52372862747971,20.0,0.011542864513875095,0.32443914743590385
PAIR_091,C02_P3,C09_P1,274.6,0.6555850328947272,0.6552007145672809,1.3107857474620082,0.0003843183274462604,0.0003843183274463424,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,15.4,12.550907870531372,0.156160652420342,-0.6233552161392946,18.775836468265958,22.6,0.5899690666262082,0.8319904180644251
PAIR_092,C02_P3,C09_P3,274.6,0.6959985959021664,0.6956440685923477,1.3916426644945141,0.0003545273098186421,0.0003545273098186641,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,47.400000000000006,41.47733192433871,-0.3275517866135125,-0.5413467672186711,10.150587585541384,9.400000000000006,0.10625662759235371,0.9139988669850485
PAIR_093,C02_P3,C10_P1,274.6,0.7366413400358743,0.7363441913601493,1.4729855313960236,0.00029714867572506646,0.0002971486757250563,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,61.400000000000006,48.04839655672359,0.0501482353316684,-1.2884630317235377,16.72165221792626,23.400000000000006,0.4839566495375346,0.16688260248018194
PAIR_094,C02_P3,C10_P3,274.0,0.6039791173205865,0.602469159009493,1.2064482763300794,0.0015099583110934403,0.0015099583110934622,2.220446049250313e-16,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,6.0,5.073903478101762,-0.0386797035986008,-0.441965691405108,26.252840860695567,32.0,0.3951287106072654,1.0133799427986117
PAIR_095,C02_P3,C11_P1,271.6,0.6662822757116614,0.6632109177496256,1.329493193461287,0.0030713579620357794,0.0030713579620358367,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,6.4,5.522465209787678,-0.2871785157788312,-0.1336104833641185,25.80427912900965,31.6,0.146629898427035,1.3217351508396011
PAIR_096,C02_P3,C11_P3,272.0,0.5173242544842392,0.5157136694656139,1.0330379239498533,0.0016105850186253277,0.0016105850186253212,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,18.4,15.913468672022562,-0.4208580503338558,-0.3358837517349125,15.413275666774767,19.6,0.012950363872010373,1.1194618824688072
PAIR_097,C02_P3,C12_P1,274.6,0.545866690355335,0.5449965681855935,1.0908632585409286,0.0008701221697414801,0.0008701221697414718,2.220446049250313e-16,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,41.2,32.7799241782221,-0.242299645561289,-0.5405839470219056,1.4531798394247737,3.200000000000003,0.1915087686445772,0.914761687181814
PAIR_098,C02_P3,C12_P3,274.6,0.7575728687960762,0.7575575738565556,1.5151304426526317,1.529493952047582e-05,1.5294939520571482e-05,2.220446049250313e-16,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,16.8,13.612856105086433,-0.2456633712033578,-0.5813479143446298,17.713888233710897,21.2,0.1881450430025084,0.8739977198590898
PAIR_099,C02_P3,C13_P1,274.40000000000003,0.6097417603946004,0.6089116758202041,1.2186534362148045,0.000830084574396319,0.0008300845743962615,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,11.2,10.08242476496059,-0.3829177362862536,-0.0189544463205986,21.24431957383674,26.8,0.050890677919612604,1.436391187883121
PAIR_100,C02_P3,C13_P3,274.6,0.583936283841272,0.5839160108855788,1.167852294726851,2.0272955693300154e-05,2.027295569329013e-05,2.220446049250313e-16,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,31.0,23.720512880011427,0.540599905184819,0.2060869879268265,7.606231458785903,7.0,0.9744083193906852,1.6614326221305462
PAIR_101,C02_P3,C14_P1,274.6,0.5972726187581138,0.596314847706737,1.1935874664648507,0.0009577710513767639,0.0009577710513767324,0.0,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,6.800000000000001,11.270433591597858,0.2021638256941889,-0.045111164156665,20.056310747199472,31.2,0.6359722399000551,1.4102344700470546
PAIR_102,C02_P3,C14_P3,274.40000000000003,0.6828923366374192,0.6819940563874872,1.3648863930249062,0.0008982802499320163,0.0008982802499319931,2.220446049250313e-16,38.0,31.32674433879733,-0.4338084142058662,-1.4553456342037197,5.2,9.379346353417676,-0.2710026256991154,-0.0030550817914076,21.947397985379652,32.8,0.16280578850675081,1.452290552412312
PAIR_103,C03_P1,C03_P3,274.6,0.5885973579794682,0.5876687518441723,1.1762661098236407,0.0009286061352959419,0.0009286061352958841,2.220446049250313e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,10.919672719951322,2.799999999999997,0.5182101696939109,0.23578520589495255
PAIR_104,C03_P1,C04_P1,274.6,0.6232779050249704,0.6228815766169974,1.2461594816419677,0.0003963284079729665,0.00039632840797299007,0.0,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,38.8,31.7690014004025,0.5429609892428743,-1.2651321476000783,6.110269151994451,6.599999999999994,0.0770060042857641,0.2632302117841756
PAIR_105,C03_P1,C04_P3,274.6,0.4057095545401895,0.40395323833848695,0.8096627928786764,0.0017563162017025203,0.0017563162017025236,0.0,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,13.0,16.52683851621324,-2.865758424412882,9.458655473657435,21.352432036183714,19.200000000000003,3.3317134093699923,10.460557409473338
PAIR_106,C03_P1,C05_P1,274.6,0.8176546598010288,0.8174111830660745,1.6350658428671037,0.00024347673495423653,0.00024347673495428435,4.440892098500626e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,42.6,34.68691617598624,-0.6228101481585432,-0.775297699296114,3.1923543764107123,10.399999999999999,1.0887651331156534,0.22660423651978867
PAIR_107,C03_P1,C05_P3,274.6,0.7297787137852552,0.7300349702669929,1.4598136840522482,-0.0002562564817377045,0.00025625648173777105,0.0,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,25.200000000000003,27.68948238588642,0.5035448259256654,-0.2312441373528706,10.189788166510532,7.0,0.03758984096855522,0.7706577984630321
PAIR_108,C03_P1,C06_P1,274.6,0.5263594562829947,0.5262861223265167,1.0526455786095112,7.333395647803542e-05,7.333395647801666e-05,2.220446049250313e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,13.2,11.262902816490314,-0.635977440877002,0.5787995669611563,26.61636773590664,19.000000000000004,1.101932425834112,1.580701502777059
PAIR_109,C03_P1,C06_P3,274.6,0.5052423265856051,0.5032934546138175,1.0085357811994224,0.001948871971787613,0.0019488719717876135,2.220446049250313e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,9.6,10.635109379037832,-3.4914778328284672,12.691193603637164,27.24416117335912,22.6,3.9574328177855773,13.693095539453067
PAIR_110,C03_P1,C07_P1,274.6,0.8158467199823405,0.8148435513294205,1.6306902713117608,0.0010031686529198677,0.001003168652919939,2.220446049250313e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,49.8,37.58662227262414,-0.2600865881882627,-0.8753203793931483,0.2926482797728127,17.599999999999994,0.7260415731453729,0.12658155642275437
PAIR_111,C03_P1,C07_P3,274.6,0.40969489884256305,0.4090940548006602,0.8187889536432233,0.0006008440419027688,0.0006008440419028593,1.1102230246251565e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,15.6,12.815269433811183,-2.0666673939712457,4.039239853097321,25.06400111858577,16.6,2.5326223789283557,5.041141788913224
PAIR_112,C03_P1,C08_P1,274.6,0.8418690511028019,0.8414020595931482,1.6832711106959501,0.00046699150965384207,0.0004669915096536803,0.0,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,55.0,43.64177917237282,0.4474869847156655,-1.5132456321012109,5.762508619975868,22.799999999999997,0.018468000241444682,0.5113436962853082
PAIR_113,C03_P1,C08_P3,274.6,0.26899894620673537,0.26865833149982044,0.5376572777065558,0.0003406147069149312,0.00034061470691493234,0.0,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,58.0,45.85047296627704,-0.4222655496919911,-1.1309064867678158,7.971202413880086,25.799999999999997,0.8882205346491012,0.1290045509519131
PAIR_114,C03_P1,C09_P1,274.6,0.755275439097083,0.755139849777269,1.510415288874352,0.0001355893198139796,0.00013558931981394462,0.0,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,15.4,12.550907870531372,0.156160652420342,-0.6233552161392946,25.32836268186558,16.800000000000004,0.3097943325367682,0.37854671967660813
PAIR_115,C03_P1,C09_P3,274.6,0.8315147121478763,0.8314089138456899,1.6629236259935662,0.0001057983021864648,0.00010579830218637731,0.0,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,47.400000000000006,41.47733192433871,-0.3275517866135125,-0.5413467672186711,3.5980613719417605,15.200000000000003,0.7935067715706227,0.46055516859723156
PAIR_116,C03_P1,C10_P1,274.6,0.8726521950714075,0.8726037754033149,1.7452559704747221,4.841966809257871e-05,4.8419668092547496e-05,2.220446049250313e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,61.400000000000006,48.04839655672359,0.0501482353316684,-1.2884630317235377,10.169126004326635,29.200000000000003,0.4158067496254418,0.286561095907635
PAIR_117,C03_P1,C10_P3,274.0,0.5103465419852908,0.5126107641953873,1.0229573061806783,-0.0022642222100965844,0.002264222210096478,2.220446049250313e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,6.0,5.073903478101762,-0.0386797035986008,-0.441965691405108,32.80536707429519,26.200000000000003,0.504634688555711,0.5599362444107947
PAIR_118,C03_P1,C11_P1,271.6,0.6154650299367772,0.6312061438167538,1.2466711737535308,-0.015741113879976714,0.015741113879976565,2.220446049250313e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,6.4,5.522465209787678,-0.2871785157788312,-0.1336104833641185,32.35680534260928,25.800000000000004,0.7531335007359414,0.8682914524517842
PAIR_119,C03_P1,C11_P3,272.0,0.47221828329312254,0.4867570844068808,0.9589753677000035,-0.014538801113758226,0.01453880111375827,1.1102230246251565e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,18.4,15.913468672022562,-0.4208580503338558,-0.3358837517349125,21.965801880374393,13.800000000000004,0.886813035290966,0.6660181840809902
PAIR_120,C03_P1,C12_P1,274.6,0.35376914774574886,0.3531477545836397,0.7069169023293886,0.0006213931621091734,0.000621393162109185,1.1102230246251565e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,41.2,32.7799241782221,-0.242299645561289,-0.5405839470219056,5.09934637417485,9.0,0.7082546305183992,0.4613179887939971
PAIR_121,C03_P1,C12_P3,274.6,0.6101648629026831,0.6103982969707948,1.220563159873478,-0.00023343406811180496,0.0002334340681117153,2.220446049250313e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,16.8,13.612856105086433,-0.2456633712033578,-0.5813479143446298,24.26641444731052,15.400000000000002,0.711618356160468,0.42055402147127285
PAIR_122,C03_P1,C13_P1,274.40000000000003,0.5734191398675917,0.5722001520338994,1.1456192919014911,0.0012189878336923432,0.001218987833692342,0.0,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,11.2,10.08242476496059,-0.3829177362862536,-0.0189544463205986,27.79684578743636,21.000000000000004,0.8488727212433638,0.9829474894953041
PAIR_123,C03_P1,C13_P3,274.6,0.3323706968218621,0.3325991528738012,0.6649698496956633,-0.00022845605193901945,0.00022845605193910767,0.0,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,31.0,23.720512880011427,0.540599905184819,0.2060869879268265,14.158757672385526,1.2000000000000028,0.07464492022770886,1.2079889237427293
PAIR_124,C03_P1,C14_P1,274.6,0.3957459322971685,0.3950368902534241,0.7907828225505926,0.0007090420437444055,0.0007090420437443901,0.0,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,6.800000000000001,11.270433591597858,0.2021638256941889,-0.045111164156665,26.608836960799096,25.400000000000002,0.2637911592629213,0.9567907716592376
PAIR_125,C03_P1,C14_P3,274.40000000000003,0.6313594800409457,0.6300722965317176,1.2614317765726635,0.0012871835092280405,0.0012871835092280737,2.220446049250313e-16,32.2,37.87927055239695,0.4659549849571102,-1.0019019358159027,5.2,9.379346353417676,-0.2710026256991154,-0.0030550817914076,28.49992419897928,27.000000000000004,0.7369576106562256,0.9988468540244951
PAIR_126,C03_P3,C04_P1,274.6,0.2404981998686554,0.2410304775959784,0.4815286774646338,-0.0005322777273230013,0.000532277727323005,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,38.8,31.7690014004025,0.5429609892428743,-1.2651321476000783,4.8094035679568705,3.799999999999997,0.595216173979675,0.49901541767912816
PAIR_127,C03_P3,C04_P3,274.6,0.4350214824155482,0.43419377234914175,0.8692152547646901,0.0008277100664065267,0.0008277100664064729,1.1102230246251565e-16,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,13.0,16.52683851621324,-2.865758424412882,9.458655473657435,10.432759316232392,22.0,2.8135032396760815,10.224772203578386
PAIR_128,C03_P3,C05_P1,274.6,0.49625694725875874,0.4969420766591005,0.9931990239178594,-0.0006851294003417053,0.0006851294003417663,2.220446049250313e-16,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,42.6,34.68691617598624,-0.6228101481585432,-0.775297699296114,7.72731834354061,7.600000000000001,0.5705549634217425,0.009180969375163883
PAIR_129,C03_P3,C05_P3,274.6,0.7243062499962828,0.7254911126133164,1.4497973626095992,-0.0011848626170336204,0.0011848626170336551,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,25.200000000000003,27.68948238588642,0.5035448259256654,-0.2312441373528706,0.7298845534407903,9.799999999999997,0.5558000106624661,0.5348725925680795
PAIR_130,C03_P3,C06_P1,274.6,0.5427891680685026,0.5436444402473206,1.0864336083158233,-0.0008552721788179065,0.0008552721788179785,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,13.2,11.262902816490314,-0.635977440877002,0.5787995669611563,15.696695015955317,21.8,0.5837222561402013,1.3449162968821065
PAIR_131,C03_P3,C06_P3,274.6,0.38560315560688857,0.38458288977039695,0.7701860453772854,0.0010202658364915418,0.0010202658364916184,1.1102230246251565e-16,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,9.6,10.635109379037832,-3.4914778328284672,12.691193603637164,16.3244884534078,25.4,3.4392226480916666,13.457310333558114
PAIR_132,C03_P3,C07_P1,274.6,0.5945267552516976,0.5944521927340738,1.1889789479857713,7.456251762387423e-05,7.456251762383292e-05,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,49.8,37.58662227262414,-0.2600865881882627,-0.8753203793931483,10.62702444017851,14.799999999999997,0.207831403451462,0.10920364947219818
PAIR_133,C03_P3,C07_P3,274.6,0.5143066808817733,0.5146344429751665,1.02894112385694,-0.00032776209339314716,0.0003277620933931358,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,15.6,12.815269433811183,-2.0666673939712457,4.039239853097321,14.144328398634448,19.4,2.014412209234445,4.805356583018272
PAIR_134,C03_P3,C08_P1,274.6,0.6226589358158523,0.6231205504414945,1.2457794862573468,-0.00046161462564215153,0.0004616146256422038,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,55.0,43.64177917237282,0.4474869847156655,-1.5132456321012109,16.68218133992719,20.0,0.4997421694524662,0.7471289021802607
PAIR_135,C03_P3,C08_P3,274.6,0.5012492500691744,0.5018372414975555,1.0030864915667297,-0.0005879914283810236,0.0005879914283810628,2.220446049250313e-16,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,58.0,45.85047296627704,-0.4222655496919911,-1.1309064867678158,18.890875133831408,23.0,0.3700103649551904,0.36478975684686565
PAIR_136,C03_P3,C09_P1,274.6,0.6142094474906038,0.6150024643060857,1.2292119117966895,-0.0007930168154819622,0.0007930168154819395,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,15.4,12.550907870531372,0.156160652420342,-0.6233552161392946,14.40868996191426,19.6,0.20841583715714268,0.14276151378165558
PAIR_137,C03_P3,C09_P3,274.6,0.5741659971019963,0.5749888049351058,1.1491548020371023,-0.0008228078331095288,0.0008228078331095068,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,47.400000000000006,41.47733192433871,-0.3275517866135125,-0.5413467672186711,14.517734091893082,12.400000000000006,0.2752966018767118,0.224769962702279
PAIR_138,C03_P3,C10_P1,274.6,0.5936802333045479,0.5945604197717512,1.188240653076299,-0.0008801864672033632,0.0008801864672033366,2.220446049250313e-16,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,61.400000000000006,48.04839655672359,0.0501482353316684,-1.2884630317235377,21.088798724277957,26.400000000000006,0.1024034200684691,0.5223463018025876
PAIR_139,C03_P3,C10_P3,274.0,0.5520257377014329,0.5536210668207441,1.1056468045221768,-0.0015953291193111913,0.0015953291193111507,2.220446049250313e-16,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,6.0,5.073903478101762,-0.0386797035986008,-0.441965691405108,21.88569435434387,29.0,0.013575481138199903,0.32415103851584215
PAIR_140,C03_P3,C11_P1,271.6,0.4428249003080799,0.4503882945474679,0.8932131948555478,-0.007563394239387939,0.0075633942393880105,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,6.4,5.522465209787678,-0.2871785157788312,-0.1336104833641185,21.437132622657952,28.6,0.2349233310420305,0.6325062465568316
PAIR_141,C03_P3,C11_P3,272.0,0.5803142784848289,0.5882420258130313,1.1685563042978604,-0.00792774732820245,0.00792774732820245,2.220446049250313e-16,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,18.4,15.913468672022562,-0.4208580503338558,-0.3358837517349125,11.04612916042307,16.6,0.36860286559705513,0.4302329781860377
PAIR_142,C03_P3,C12_P1,274.6,0.5172492736636481,0.5175564866368348,1.034805760300483,-0.0003072129731867943,0.00030721297318669905,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,41.2,32.7799241782221,-0.242299645561289,-0.5405839470219056,5.820326345776472,6.200000000000003,0.19004446082448828,0.22553278289904455
PAIR_143,C03_P3,C12_P3,274.6,0.4370678028209341,0.4382298430243418,0.8752976458452759,-0.001162040203407695,0.0011620402034077104,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,16.8,13.612856105086433,-0.2456633712033578,-0.5813479143446298,13.346741727359198,18.2,0.1934081864665571,0.1847688155763203
PAIR_144,C03_P3,C13_P1,274.40000000000003,0.6362748191216642,0.6383878727286787,1.274662691850343,-0.002113053607014562,0.0021130536070145256,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,11.2,10.08242476496059,-0.3829177362862536,-0.0189544463205986,16.87717306748504,23.8,0.3306625515494529,0.7471622836003515
PAIR_145,C03_P3,C13_P3,274.6,0.5427523790135174,0.5439094412007524,1.0866618202142697,-0.0011570621872348836,0.0011570621872349918,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,31.0,23.720512880011427,0.540599905184819,0.2060869879268265,3.2390849524342045,4.0,0.5928550899216197,0.9722037178477767
PAIR_146,C03_P3,C14_P1,274.6,0.5535537667250982,0.5537733308166496,1.1073270975417477,-0.00021956409155156223,0.00021956409155143852,0.0,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,6.800000000000001,11.270433591597858,0.2021638256941889,-0.045111164156665,15.689164240847774,28.2,0.2544190104309896,0.7210055657642851
PAIR_147,C03_P3,C14_P3,274.40000000000003,0.5543561546476328,0.5564010125791117,1.1107571672267447,-0.0020448579314788647,0.002044857931478905,2.220446049250313e-16,35.0,26.95959783244563,-0.0522551847368007,-0.7661167299209501,5.2,9.379346353417676,-0.2710026256991154,-0.0030550817914076,17.580251479027957,29.8,0.2187474409623147,0.7630616481295426
PAIR_148,C04_P1,C04_P3,274.6,0.5090597562104788,0.5076997684167492,1.016759524627228,0.0013599877937295539,0.001359987793729589,0.0,38.8,31.7690014004025,0.5429609892428743,-1.2651321476000783,13.0,16.52683851621324,-2.865758424412882,9.458655473657435,15.242162884189263,25.799999999999997,3.4087194136557564,10.723787621257515
PAIR_149,C04_P1,C05_P1,274.6,0.4949857090697943,0.495138560742813,0.9901242698126071,-0.00015285167301872998,0.00015285167301870572,1.1102230246251565e-16,38.8,31.7690014004025,0.5429609892428743,-1.2651321476000783,42.6,34.68691617598624,-0.6228101481585432,-0.775297699296114,2.917914775583739,3.8000000000000043,1.1657711374014175,0.4898344483039643
